
 AlternateTGRP 

  CLID_Consultative_Transfer_Term_PolycomVVX --;PASSED
  CLID_Consultative_Transfer_Term_PolycomVVX --;INACTIVE
  CLID_Consultative_Transfer_Term_PolycomVVX --;INACTIVE
  CLID_Consultative_Transfer_Term_PolycomVVX --;INACTIVE
  CLID_Consultative_Transfer_Term_PolycomVVX --;INACTIVE
  CLID_Consultative_Transfer_Term_PolycomVVX --;INACTIVE
  CLID_Consultative_Transfer_Term_PolycomVVX --;INACTIVE
  CLID_Consultative_Transfer_Term_PolycomVVX --;INACTIVE
  CLID_Consultative_Transfer_Term_PolycomVVX --;INACTIVE
  CLID_Consultative_Transfer_Term_PolycomVVX --;INACTIVE
  CLID_Consultative_Transfer_Term_PolycomVVX --;INACTIVE
  set_clid_conf_parm_false --;PASSED

 Connected Name Display Feature 

  Prov_Service_Node_Trusted_Setup --;PASSED
  PBX2PBX_Basic_Call_with_PAI --;PASSED
  PBX2PBX_Basic_Call_with_PAIstring --;PASSED
  PBX2PBX_Reject_Call_with_PAI --;PASSED
  PBX2SSL_Reject_Call_with_PAI --;PASSED
  PBX2PBX_Consultative_Transfer_with_PAI --;PASSED
  PBX2PBX_Consultative_Transfer_with_PAIstring --;PASSED
  PBX2SSL_Basic_Call_with_NAME_Option_with_PAI --;PASSED
  PBX2SSL_Basic_Call_with_PAI --;PASSED
  PBX2SSL_Basic_Call_with_PAIString --;PASSED
  PBX2SSL_Basic_Call_with_SUPPRESS_Option_with_PAI --;PASSED
  PBX2PBX_Basic_Call_with_PAI_without18x --;PASSED
  PBX2PBX_Basic_Call_with_PAI_180multi --;PASSED
  PBX2PBX_Basic_Call_with_PAI_InterSesm --;PASSED
  PBX2PBX_Basic_Call_with_PAIstring_InterSesm --;PASSED
  PBX2PBX_Reject_Call_with_PAI_InterSesm --;PASSED
  PBX2SSL_Basic_Call_with_NAME_Option_with_PAI_InterSesm --;PASSED
  PBX2SSL_Basic_Call_with_PAI_InterSesm --;PASSED
  PBX2SSL_Basic_Call_with_PAIString_InterSesm --;PASSED
  PBX2SSL_Basic_Call_with_SUPPRESS_Option_with_PAI_InterSesm --;PASSED
  PBX2SSL_Reject_Call_with_PAI_InterSesm --;PASSED
  PBX2SSL_Redirect_Call_with_PAI --;PASSED
  PBX2SSL_Blind_Transfer_with_PAI --;PASSED
  PBX2SSL_Blind_Transfer_with_PAI --;INACTIVE
  PBX2SSL_Blind_Transfer_with_PAI --;INACTIVE
  PBX2SSL_Blind_Transfer_with_PAI --;INACTIVE
  PBX2SSL_CallWaiting_with_PAI --;PASSED
  PBX2SSL_Consultative_Transfer_with_PAI --;PASSED
  Prov_Multiregister --;PASSED
  Prov_Multiregister --;INACTIVE
  Prov_Multiregister_setToDefault --;PASSED
  Prov_Service_Node_unTrusted_Setup --;PASSED

 DNRange 

  tc-1_addTgrpPbxSetup --;PASSED
  tc-2_addTerm1DynamicPbxSetup --;PASSED
  tc-3_addTerm2DynamicPbxSetup.xml --;PASSED
  tc-1_OrigLoadedbyFromIdScrOffPBXMatchRouScrOn --;PASSED
  tc-2_OrigLoadedbyPaiIdScrOffPBXMatchRouScrOn --;PASSED
  tc-3_OrigLoadedbyReferredByIdScrOffPBXMatchRouScrOn --;PASSED
  tc-4_OrigLoadedbyDiversionIdScrOffPBXMatchRouScrOn --;PASSED
  tc-5_OrigLoadedbyHistoryInfoIdScrOffPBXMatchRouScrOn --;PASSED
  tc-6_OrigLoadedbyFromIdScrOnPBXMatchRouScrOff --;PASSED
  tc-7_OrigLoadedbyPaiIdScrOnPBXMatchRouScrOff --;PASSED
  tc-8_OrigLoadedbyReferredByIdScrOnPBXMatchRouScrOff --;PASSED
  tc-9_OrigLoadedbyDiversionIdScrOnPBXMatchRouScrOff --;PASSED
  tc-10_OrigLoadedbyHistoryInfoIdScrOnPBXMatchRouScrOff --;PASSED
  tc-11_OrigLoadedbyFromIdScrOnPBXNotMatchRouScrOn --;PASSED
  tc-12_OrigLoadedbyPaiIdScrOnPBXNotMatchRouScrOn --;PASSED
  tc-13_OrigLoadedbyReferredByIdScrOnPBXNotMatchRouScrOn --;PASSED
  tc-14_OrigLoadedbyDiversionIdScrOnPBXNotMatchRouScrOn --;PASSED
  tc-15_OrigLoadedbyHistoryInfoIdScrOnPBXNotMatchRouScrOn --;PASSED
  tc-16_OrigLoadedbyFromIdScrOnPBXNotMatchRouScrOff --;PASSED
  tc-17_OrigLoadedbyPaiIdScrOnPBXNotMatchRouScrOff --;PASSED
  tc-18_OrigLoadedbyReferredByIdScrOnPBXNotMatchRouScrOff --;PASSED
  tc-19_OrigLoadedbyDiversionIdScrOnPBXNotMatchRouScrOff --;PASSED
  tc-20_OrigLoadedbyHistoryInfoIdScrOnPBXNotMatchRouScrOff --;PASSED
  tc-1_OrigLoadedbyFromIdScrOffPBXMatchRouScrOn --;PASSED
  tc-2_OrigLoadedbyPaiIdScrOffPBXMatchRouScrOn --;PASSED
  tc-3_OrigLoadedbyReferredByIdScrOffPBXMatchRouScrOn --;PASSED
  tc-4_OrigLoadedbyDiversionIdScrOffPBXMatchRouScrOn --;PASSED
  tc-5_OrigLoadedbyHistoryInfoIdScrOffPBXMatchRouScrOn --;PASSED
  tc-6_OrigLoadedbyFromIdScrOnPBXMatchRouScrOff --;PASSED
  tc-7_OrigLoadedbyPaiIdScrOnPBXMatchRouScrOff --;PASSED
  tc-8_OrigLoadedbyReferredByIdScrOnPBXMatchRouScrOff --;PASSED
  tc-9_OrigLoadedbyDiversionIdScrOnPBXMatchRouScrOff --;PASSED
  tc-10_OrigLoadedbyHistoryInfoIdScrOnPBXMatchRouScrOff --;PASSED
  tc-11_OrigLoadedbyFromIdScrOnPBXNotMatchRouScrOn --;PASSED
  tc-12_OrigLoadedbyPaiIdScrOnPBXNotMatchRouScrOn --;PASSED
  tc-13_OrigLoadedbyReferredByIdScrOnPBXNotMatchRouScrOn --;PASSED
  tc-14_OrigLoadedbyDiversionIdScrOnPBXNotMatchRouScrOn --;PASSED
  tc-15_OrigLoadedbyHistoryInfoIdScrOnPBXNotMatchRouScrOn --;PASSED
  tc-16_OrigLoadedbyFromIdScrOnPBXNotMatchRouScrOff --;PASSED
  tc-17_OrigLoadedbyPaiIdScrOnPBXNotMatchRouScrOff --;PASSED
  tc-18_OrigLoadedbyReferredByIdScrOnPBXNotMatchRouScrOff --;PASSED
